,Entity,Continent,Year,GDP per capita ($),Child mortality rate (under 5 years - %),Population,HDI,Life expectancy (years),Tertiary education (%),Internet users (%),Tax revenue of total GDP (%),y
197,Belarus,Europe,2018,18727.318359375,3.4e-10,9452615.0,0.808,74.59,87.9407424926758,79.12988669,35.620085,0.005437366897375231
198,Belarus,Europe,2019,18727.318359375,3.2000000000000003e-10,9452409.0,0.808,74.791,87.9407424926758,82.78915209,34.610631,0.006818838278838605
199,Belgium,Europe,1985,23873.0,1.17e-09,9916577.0,0.774,74.598,30.9551601409912,0.00100674,46.830584,0.1789992885377547
200,Belgium,Europe,1986,24221.0,1.14e-09,9928539.0,0.7804,74.867,31.7691307067871,0.00100674,46.562282,0.19796024066534834
201,Belgium,Europe,1987,24772.0,1.1000000000000001e-09,9942281.0,0.7868,75.129,33.1942291259766,0.00100674,47.206586,0.20515715119240835
202,Belgium,Europe,1988,25905.0,1.07e-09,9959011.0,0.7932,75.383,34.3397789001465,0.00100674,45.783742,0.20638235417467146
203,Belgium,Europe,1989,26690.0,1.0300000000000002e-09,9980175.0,0.7996000000000001,75.628,36.0411796569824,0.00100674,43.887763,0.19576727694096085
204,Belgium,Europe,1990,27412.0,1e-09,10006545.0,0.806,75.862,38.33956146240229,0.00100674,44.356921,0.19432142525955506
205,Belgium,Europe,1991,27848.3046875,9.699999999999e-10,10039450.0,0.81,76.085,39.917751312255895,0.020072645,44.699067,0.1883101703300019
206,Belgium,Europe,1992,28199.57421875,9.300000000000001e-10,10078098.0,0.825,76.299,42.87166976928715,0.100041027,44.279314,0.1916665580608044
207,Belgium,Europe,1993,27857.25,8.800000000000001e-10,10118684.0,0.839,76.507,45.8255882263184,0.199446059,45.859853,0.18753655573471387
208,Belgium,Europe,1994,28706.5,8.2e-10,10155909.0,0.845,76.709,48.894588470459006,0.69599469,46.180651,0.17315653053181435
209,Belgium,Europe,1995,29370.087890625,7.600000000000001e-10,10186304.0,0.852,76.907,54.395881652832,0.99166299,44.918594,0.17437106064860272
210,Belgium,Europe,1996,29820.298828125,7.099999999998999e-10,10208265.0,0.857,77.101,56.2370109558105,2.968411647,45.502548,0.1714710551095179
211,Belgium,Europe,1997,30894.283203125,6.700000000000001e-10,10223785.0,0.862,77.292,56.38973744710283,4.93808091,45.968202,0.1856185272012167
212,Belgium,Europe,1998,31480.744140625,6.3e-10,10237298.0,0.866,77.481,56.542463938395166,7.886622701,46.609335,0.177967061291609
213,Belgium,Europe,1999,32571.673828125,6e-10,10255161.0,0.868,77.672,56.6951904296875,13.77221446,46.384406,0.19055055705201868
214,Belgium,Europe,2000,33719.76953125,5.8e-10,10282046.0,0.873,77.867,57.5497817993164,29.43169169,45.969123,0.18465090365329637
215,Belgium,Europe,2001,33923.34375,5.599999999999999e-10,10319026.0,0.876,78.071,58.24526977539061,31.28839551,45.875083,0.1783651189777839
216,Belgium,Europe,2002,34419.6953125,5.4e-10,10364879.0,0.879,78.285,59.116268157959006,46.33,46.163327,0.18209162585056954
217,Belgium,Europe,2003,34588.4765625,5.2e-10,10419029.0,0.882,78.509,59.8647804260254,49.97,45.576225,0.17446637006470922
218,Belgium,Europe,2004,35740.3515625,5.1e-10,10480118.0,0.885,78.74,61.2480316162109,53.86,45.669631,0.17355769249300929
219,Belgium,Europe,2005,36338.3828125,4.9e-10,10546885.0,0.889,78.975,61.4042015075684,55.82,45.509375,0.17766605842283248
220,Belgium,Europe,2006,37051.90234375,4.799999999999e-10,10619484.0,0.896,79.211,61.958858489990206,59.72,45.433998,0.17575812867769472
221,Belgium,Europe,2007,38082.875,4.7e-10,10697576.0,0.899,79.441,61.349769592285206,64.44,45.138656,0.1809383715123688
222,Belgium,Europe,2008,38117.34765625,4.599999999999e-10,10778764.0,0.899,79.662,62.102169036865206,66.0,45.882522,0.171115114414955
223,Belgium,Europe,2009,36998.6484375,4.599999999999e-10,10859934.0,0.899,79.873,65.198143005371,70.0,45.148395,0.19391511162595143
224,Belgium,Europe,2010,37739.328125,4.5e-10,10938735.0,0.903,80.072,67.7109222412109,75.0,45.297323,0.1902908637022451
225,Belgium,Europe,2011,38130.0,4.4000000000000003e-10,11013860.0,0.904,80.261,69.7256317138672,81.609996,45.991068,0.21046178198774218
226,Belgium,Europe,2012,37906.0,4.3e-10,11085355.0,0.905,80.444,71.24436950683591,80.71999055,46.853887,0.1963014741817054
227,Belgium,Europe,2013,37737.0,4.199999999999e-10,11154008.0,0.908,80.622,72.3095703125,82.1702,47.618408,0.20286324954020868
228,Belgium,Europe,2014,38228.0,4.1e-10,11221225.0,0.909,80.797,73.3188018798828,85.0,47.290399,0.18586110633609446
229,Belgium,Europe,2015,38569.0,3.9e-10,11287931.0,0.913,80.969,75.0368270874023,85.05294175,46.499201,0.15912013719853998
230,Belgium,Europe,2016,38766.0,3.8000000000000003e-10,11354407.0,0.915,81.139,75.0368270874023,86.51647666,45.71115,0.21024078553040715
231,Belgium,Europe,2017,39352.1640625,3.7e-10,11419752.0,0.916,81.305,75.0368270874023,87.67968082,46.277363,0.20813132462064401
232,Belgium,Europe,2018,39756.203125,3.5e-10,11482180.0,0.916,81.468,75.0368270874023,88.65506428,46.231867,0.16574166808631227
233,Belgium,Europe,2019,39756.203125,3.4e-10,11539326.0,0.916,81.628,75.0368270874023,90.37051309,45.001071,0.21799087779607895
234,Brazil,South America,1994,8615.6884765625,5.09e-09,159432717.0,0.64,67.932,16.0841598510742,0.037672709,29.233332,0.43146397205649717
235,Brazil,South America,1995,8951.6943359375,4.7800000000000005e-09,162019889.0,0.648,68.318,16.0841598510742,0.105138168,26.949031,0.43298622827119276
236,Brazil,South America,1996,9124.515625,4.4799999999999994e-09,164614682.0,0.656,68.695,16.0841598510742,0.450789179,26.089103,0.42997421108467054
237,Brazil,South America,1997,9409.9462890625,4.1999999999999996e-09,167209046.0,0.664,69.061,16.0841598510742,0.786079155,26.248702,0.424829126353147
238,Brazil,South America,1998,9419.107421875,3.94e-09,169785253.0,0.67,69.419,16.0841598510742,1.477874959,26.809398,0.425552214534018
239,Brazil,South America,1999,9441.7587890625,3.7e-09,172318674.0,0.676,69.769,16.0841598510742,2.038732184,28.123673,0.42208701426575634
240,Brazil,South America,2000,9834.4248046875,3.46e-09,174790339.0,0.684,70.116,17.11921977996825,2.870685159,29.585769,0.42610421527132425
241,Brazil,South America,2001,9953.3095703125,3.24e-09,177196051.0,0.691,70.462,18.1542797088623,4.528494869,30.657194,0.3952477411244003
242,Brazil,South America,2002,10245.0693359375,3.0299999999999e-09,179537523.0,0.698,70.813,20.6956691741943,9.149425086,31.440053,0.4107130995111009
243,Brazil,South America,2003,10354.595703125,2.83e-09,181809244.0,0.695,71.17,23.2169895172119,13.2075861,30.905732,0.42442082012773474
244,Brazil,South America,2004,10949.66015625,2.64e-09,184006479.0,0.698,71.531,24.491239547729503,19.07367227,31.811237,0.4212983928248322
245,Brazil,South America,2005,11305.771484375,2.47e-09,186127108.0,0.7,71.896,25.989629745483303,21.02274725,32.762911,0.42734955555922666
246,Brazil,South America,2006,11766.60546875,2.32e-09,188167353.0,0.702,72.26,28.38815975189205,28.17838018,31.814231,0.43001488498030904
247,Brazil,South America,2007,12500.0068359375,2.18e-09,190130445.0,0.705,72.618,30.7866897583008,30.88,32.321506,0.44100009809824664
248,Brazil,South America,2008,13164.01171875,2.0600000000000003e-09,192030362.0,0.716,72.966,35.5620994567871,33.83,32.821628,0.431916914435598
249,Brazil,South America,2009,13180.890625,1.96e-09,193886505.0,0.718,73.3,37.0383987426758,39.22,31.438537,0.46024555070682
250,Brazil,South America,2010,14215.6123046875,1.87e-09,195713637.0,0.727,73.619,40.2491149902344,40.65,33.716262,0.43967662367576843
251,Brazil,South America,2011,14831.0,1.79e-09,197514541.0,0.731,73.921,43.459831237793,45.69,34.506179,0.4360192023377018
252,Brazil,South America,2012,14985.0,1.73e-09,199287292.0,0.736,74.209,45.2390213012695,48.56,34.029332,0.4178837456533186
253,Brazil,South America,2013,15306.0,1.6699999999999001e-09,201035904.0,0.748,74.483,46.44657897949221,51.04,34.033073,0.39388325070090174
254,Brazil,South America,2014,15258.0,1.62e-09,202763744.0,0.752,74.745,49.2798385620117,54.55100188,33.341783,0.38361711751313105
255,Brazil,South America,2015,15826.0,1.57e-09,204471759.0,0.757,74.994,50.6049194335938,58.32795173,33.677321,0.39547566537003526
256,Brazil,South America,2016,13873.0,1.64e-09,206163056.0,0.758,75.23,50.6049194335938,60.87254007,33.789265,0.42523068103867895
257,Brazil,South America,2017,13951.599609375,1.48e-09,207833825.0,0.759,75.456,50.6049194335938,67.47128452,34.013032,0.4214970981075923
258,Brazil,South America,2018,14033.5654296875,1.44e-09,209469320.0,0.759,75.672,50.6049194335938,70.43428254,34.34499,0.4470135975549419
259,Brazil,South America,2019,14033.5654296875,1.39e-09,211049519.0,0.759,75.881,50.6049194335938,70.43428254,34.437942,0.45700944326137344
260,Bulgaria,Europe,1990,8922.0,1.84e-09,8841466.0,0.694,71.275,26.1975994110107,0.0,25.027905,0.14217008530692019
261,Bulgaria,Europe,1991,8319.6728515625,1.89e-09,8767000.0,0.691,71.206,31.037870407104503,0.0,25.027905,0.1662615442590703
262,Bulgaria,Europe,1992,7846.1162109375,1.9199999999999e-09,8676379.0,0.691,71.125,30.4489498138428,0.0,25.027905,0.15425325045061444
263,Bulgaria,Europe,1993,7959.16357421875,1.9299999999999e-09,8576042.0,0.69,71.044,31.918519973754897,0.002339042,25.027905,0.16938349859518176
264,Bulgaria,Europe,1994,8212.296875,1.9199999999999e-09,8474822.0,0.691,70.974,33.6854209899902,0.019526669,25.027905,0.18577501459891047
265,Bulgaria,Europe,1995,8566.6025390625,1.9100000000000002e-09,8379305.0,0.696,70.932,36.51942825317379,0.119665549,25.027905,0.20122925457695828
266,Bulgaria,Europe,1996,7901.12353515625,1.9199999999999e-09,8291969.0,0.702,70.937,41.0835418701172,0.725251167,23.24481,0.2168846891233959
267,Bulgaria,Europe,1997,7927.42919921875,1.9299999999999e-09,8211804.0,0.704,70.997,43.1740112304688,1.219813132,25.539255,0.22342781122460484
268,Bulgaria,Europe,1998,8322.08203125,1.9100000000000002e-09,8137669.0,0.709,71.114,43.07300186157229,1.844965121,27.454002,0.2271438029570683
269,Bulgaria,Europe,1999,7921.76513671875,1.83e-09,8067005.0,0.708,71.285,45.201629638671896,2.908154025,30.213868,0.24149863558278908
270,Bulgaria,Europe,2000,8410.794921875,1.74e-09,7997951.0,0.712,71.501,44.4912986755371,5.370923469,30.71829,0.26828127358226
271,Bulgaria,Europe,2001,8832.291015625,1.6699999999999001e-09,7930700.0,0.722,71.744,43.017940521240206,7.612297749,30.095872,0.26318177815261234
272,Bulgaria,Europe,2002,9471.765625,1.6e-09,7866242.0,0.729,71.994,40.865940093994105,9.08,27.765127,0.2821438753035686
273,Bulgaria,Europe,2003,10080.783203125,1.5200000000000001e-09,7804306.0,0.738,72.237,41.52048110961911,12.04,30.319695,0.24476611213009422
274,Bulgaria,Europe,2004,10853.78515625,1.4199999999999002e-09,7744630.0,0.745,72.463,41.9365081787109,18.13,31.446955,0.24720683366001894
275,Bulgaria,Europe,2005,11758.083984375,1.33e-09,7686964.0,0.75,72.673,44.2700500488281,19.97,30.243372,0.2613542108295954
276,Bulgaria,Europe,2006,12706.181640625,1.24e-09,7631020.0,0.756,72.874,45.81988906860349,27.09,29.670592,0.26318800673140025
277,Bulgaria,Europe,2007,13785.2275390625,1.18e-09,7576675.0,0.764,73.077,49.5277786254883,33.64,31.417332,0.1994282051763706
278,Bulgaria,Europe,2008,14761.71484375,1.14e-09,7524084.0,0.771,73.287,51.35054016113279,39.67,30.480958,0.21486368734285277
279,Bulgaria,Europe,2009,14363.2587890625,1.11e-09,7473509.0,0.774,73.504,54.11346054077151,45.0,26.941425,0.24754743020012143
280,Bulgaria,Europe,2010,14686.4609375,1.09e-09,7425011.0,0.779,73.722,58.0110015869141,46.23,25.958507,0.26208977654581667
281,Bulgaria,Europe,2011,15112.0,1.04e-09,7378652.0,0.782,73.932,59.625358581543,47.97999305,25.223941,0.23559566046945438
282,Bulgaria,Europe,2012,15204.0,9.9e-10,7334007.0,0.786,74.126,62.741340637207,51.89998767,26.556646,0.25741232859986585
283,Bulgaria,Europe,2013,15420.0,9.2e-10,7290092.0,0.792,74.3,66.5383377075195,53.0615,28.298901,0.2764938746395955
284,Bulgaria,Europe,2014,15711.0,8.6e-10,7245648.0,0.797,74.451,70.78562927246091,55.49,28.288307,0.28374850289291614
285,Bulgaria,Europe,2015,16373.0,8.1e-10,7199739.0,0.807,74.584,73.934196472168,56.65625161,28.932394,0.275536246430231
286,Bulgaria,Europe,2016,17037.0,7.699999999999999e-10,7151948.0,0.81,74.703,73.934196472168,59.82554766,28.928706,0.27396427596026823
287,Bulgaria,Europe,2017,17763.693359375,7.4e-10,7102452.0,0.813,74.815,73.934196472168,63.41010138,29.267881,0.25221293435770165
288,Bulgaria,Europe,2018,18444.259765625,7e-10,7051610.0,0.813,74.928,73.934196472168,64.78201069,29.744609,0.2958272790443758
289,Bulgaria,Europe,2019,18444.259765625,6.700000000000001e-10,7000117.0,0.813,75.046,73.934196472168,67.94698094,30.065537,0.2883623239143176
290,Canada,North America,1985,28025.0,9.8e-10,25744807.0,0.827,76.388,68.07226600646973,0.360999701,32.128265,0.3631290967211365
291,Canada,North America,1986,28472.0,9.4e-10,26075504.0,0.8313999999999999,76.581,70.3124465942383,0.360999701,32.868807,0.37745694324343637
292,Canada,North America,1987,29246.0,9.1e-10,26432894.0,0.8358,76.764,74.4464772542318,0.360999701,34.175639,0.37710103935660516
293,Canada,North America,1988,30275.0,8.800000000000001e-10,26806125.0,0.8402,76.944,78.5805079142253,0.360999701,33.56707,0.35940757434453374
294,Canada,North America,1989,30458.0,8.5e-10,27179497.0,0.8446,77.123,82.71453857421879,0.360999701,34.551269,0.33780937593322224
295,Canada,North America,1990,30082.0,8.2e-10,27541323.0,0.849,77.303,90.097412109375,0.360999701,35.10449,0.3504208121320641
296,Canada,North America,1991,29151.697265625,8e-10,27888813.0,0.853,77.48,95.0668716430664,0.570385926,35.715857,0.37136392177393407
297,Canada,North America,1992,29141.19140625,7.699999999999999e-10,28224410.0,0.856,77.653,97.09278106689447,0.91598104,35.345826,0.3654122888660448
298,Canada,North America,1993,29657.57421875,7.4e-10,28547964.0,0.854,77.821,87.73651123046879,1.184557509,34.863602,0.3749057798242751
299,Canada,North America,1994,30745.822265625,7.2e-10,28860734.0,0.859,77.986,89.5941162109375,2.378693853,34.878926,0.37860446622396093
300,Canada,North America,1995,31330.720703125,6.9e-10,29164153.0,0.861,78.152,90.0355606079102,4.163525253,34.856985,0.3675692156417505
301,Canada,North America,1996,31594.2421875,6.700000000000001e-10,29457820.0,0.863,78.324,88.72125244140629,6.76023965,35.416741,0.3709668262797293
302,Canada,North America,1997,32709.69140625,6.499999999999999e-10,29742378.0,0.862,78.505,73.96802711486819,15.07235736,36.148225,0.3564102164336191
303,Canada,North America,1998,33785.74609375,6.400000000000001e-10,30022078.0,0.861,78.698,59.2148017883301,24.8974003,36.115055,0.33868442320374326
304,Canada,North America,1999,35345.72265625,6.3e-10,30302511.0,0.864,78.902,59.9892807006836,36.18644004,36.324035,0.34123359485803734
305,Canada,North America,2000,36942.5625,6.2e-10,30588379.0,0.867,79.118,58.88359069824221,51.3,35.281145,0.3409081514125908
306,Canada,North America,2001,37307.20703125,6.2e-10,30880072.0,0.872,79.341,58.88359069824221,60.2,34.08558,0.32939443557831255
307,Canada,North America,2002,38123.98828125,6.1e-10,31178260.0,0.877,79.567,58.88359069824221,61.59329927,33.080684,0.329487683008331
308,Canada,North America,2003,38559.9765625,6.1e-10,31488046.0,0.882,79.793,58.88359069824221,64.2,32.699869,0.31502691477042954
309,Canada,North America,2004,39491.5703125,6.1e-10,31815490.0,0.887,80.015,58.88359069824221,65.95596346,32.712746,0.3216827856313897
310,Canada,North America,2005,40485.01953125,6.1e-10,32164313.0,0.892,80.235,58.88359069824221,71.66,32.660635,0.33538235348218676
311,Chile,South America,1985,8024.0,2.2399999999999997e-09,12257238.0,0.654,71.737,15.9152297973633,0.0,20.589349,0.2896408810004913
312,Chile,South America,1986,8325.0,2.22e-09,12445833.0,0.6634,72.148,17.0234794616699,0.0,20.24922,0.29801113550654734
313,Chile,South America,1987,8721.0,2.19e-09,12642917.0,0.6728,72.524,17.6448192596436,0.0,18.871226,0.30712754744568715
314,Chile,South America,1988,9199.0,2.14e-09,12847712.0,0.6822,72.872,18.4041996002197,0.0,15.983063,0.2706900656164281
315,Chile,South America,1989,10005.0,2.04e-09,13058758.0,0.6916,73.198,19.2305730183919,0.0,15.64893,0.20686999256998093
316,Chile,South America,1990,10203.0,1.9100000000000002e-09,13274617.0,0.701,73.509,20.056946436564104,0.0,14.939871,0.17902446377122055
317,Chile,South America,1991,10746.4912109375,1.7600000000000001e-09,13495255.0,0.711,73.808,20.883319854736303,0.0,16.627469,0.22858016210102747
318,Chile,South America,1992,11773.30078125,1.62e-09,13719818.0,0.719,74.1,23.9566802978516,0.036548938,17.151714,0.26955264708072935
319,Chile,South America,1993,12296.92578125,1.5e-09,13944934.0,0.713,74.386,26.4092102050781,0.071783144,17.69029,0.26158152298421444
320,Chile,South America,1994,12692.55078125,1.39e-09,14166346.0,0.718,74.671,27.460319519043,0.141084507,16.948227,0.24630955609745747
321,Chile,South America,1995,13715.9326171875,1.31e-09,14380864.0,0.727,74.957,28.3151702880859,0.346980781,16.26487,0.24706138776218206
322,Chile,South America,1996,14433.3193359375,1.25e-09,14587367.0,0.734,75.244,30.444749832153303,0.68347561,17.42711,0.21354147868898746
323,Chile,South America,1997,15079.8310546875,1.22e-09,14786227.0,0.741,75.53,31.6308002471924,1.057092496,17.19641,0.20748629382379158
324,Chile,South America,1998,15259.541015625,1.19e-09,14977736.0,0.747,75.813,33.765739440918004,1.662322022,17.178696,0.17076092943227328
325,Chile,South America,1999,14846.41796875,1.15e-09,15162801.0,0.753,76.092,37.308780670166,4.103419297,16.574648,0.14389664664447524
326,Chile,South America,2000,15211.623046875,1.09e-09,15342350.0,0.759,76.366,37.1474189758301,16.6,17.133316,0.1852725968719652
327,Chile,South America,2001,15448.0087890625,1.0300000000000002e-09,15516112.0,0.766,76.634,39.44776916503905,19.1,17.520255,0.20888735291313787
328,Chile,South America,2002,15509.8251953125,9.8e-10,15684413.0,0.768,76.894,41.748119354248,22.1,17.460348,0.21429530270846964
329,Chile,South America,2003,15809.177734375,9.5e-10,15849649.0,0.774,77.146,44.5942916870117,25.47377889,16.912815,0.20840694720752828
330,Chile,South America,2004,16478.97265625,9.300000000000001e-10,16014972.0,0.783,77.391,44.75780868530271,28.17791012,16.433841,0.18651455562059552
331,Chile,South America,2005,17137.486328125,9.1e-10,16182713.0,0.788,77.63,49.9946517944336,31.17534703,17.598028,0.21221420396049237
332,Chile,South America,2006,17920.802734375,9e-10,16354507.0,0.788,77.865,48.619499206543,34.49775117,17.378047,0.21394165943404708
333,Chile,South America,2007,18487.900390625,8.899999999999999e-10,16530201.0,0.795,78.099,54.3121490478516,35.9,19.093088,0.17573368265528472
334,Chile,South America,2008,18804.029296875,8.899999999999999e-10,16708255.0,0.806,78.33,57.2566909790039,37.3,18.941995,0.19625039518289034
335,Chile,South America,2009,18184.48046875,8.800000000000001e-10,16886184.0,0.804,78.558,61.87060165405271,41.56,15.244567,0.20456617558723772
336,Chile,South America,2010,18909.84765625,8.7e-10,17062531.0,0.808,78.779,69.6741104125977,45.0,17.120339,0.18014963393712302
337,Chile,South America,2011,19705.0,8.5e-10,17233584.0,0.814,78.986,75.0463104248047,52.24960729,18.63759,0.16252676875681502
338,Chile,South America,2012,20531.0,8.4e-10,17400359.0,0.819,79.176,79.446907043457,55.05,18.778415,0.16676749993126933
